"week","sport","team1","team2","date","time","team1LogoUrl","team2LogoUrl","latitude","longitude"
"3","nfl","CAR","ARI","Sunday, September 22","1:05 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/car.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/ari.png&h=50","33.5276985168457","-112.26261138916016"
"3","ncaaf","ULM","ISU","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2433.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/66.png&h=50","42.01399612426758","-93.6379623413086"
"3","ncaaf","UCONN","IND","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/84.png&h=50","39.180904388427734","-86.52782440185547"
"3","ncaaf","LSU","VAN","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/99.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/238.png&h=50","36.14387130737305","-86.81112670898438"
"3","ncaaf","AUB","TA&M","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/245.png&h=50","30.609888076782227","-96.34258270263672"
"3","nfl","NO","SEA","Sunday, September 22","1:25 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/no.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/sea.png&h=50","47.59515380859375","-122.33162689208984"
"3","ncaaf","WMU","SYR","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2711.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/183.png&h=50","43.03622817993164","-76.13850402832031"
"3","nfl","CIN","BUF","Sunday, September 22","10:00 AM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/cin.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/buf.png&h=50","42.773738861083984","-78.78697967529297"
"3","nfl","CHI","WSH","Monday, September 23","5:15 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/chi.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/wsh.png&h=50","38.90769577026367","-76.86451721191406"
"3","ncaaf","SMU","TCU","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2567.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2628.png&h=50","32.709659576416016","-97.37026977539062"
"3","ncaaf","MSU","NW","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/127.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/77.png&h=50","42.065399169921875","-87.69466400146484"
"3","nfl","TEN","JAX","Thursday, September 19","5:20 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/ten.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/jax.png&h=50","30.323925018310547","-81.63735961914062"
"3","ncaaf","BAY","RICE","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/239.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/242.png&h=50","29.716283798217773","-95.41150665283203"
"3","ncaaf","COLO","ASU","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/38.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/9.png&h=50","33.42645263671875","-111.93476104736328"
"3","nfl","PIT","SF","Sunday, September 22","1:25 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/pit.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/sf.png&h=50","37.40264129638672","-121.96941375732422"
"3","ncaaf","UK","MSST","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/96.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/344.png&h=50","33.45632553100586","-88.79556274414062"
"3","ncaaf","NEB","ILL","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/158.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/356.png&h=50","40.099185943603516","-88.23814392089844"
"3","ncaaf","UTAH","USC","Friday, September 20","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/254.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/30.png&h=50","34.01405334472656","-118.2900619506836"
"3","nfl","HOU","LAC","Sunday, September 22","1:25 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/hou.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/lac.png&h=50","33.86223602294922","-118.26329803466797"
"3","ncaaf","CHAR","CLEM","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2429.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&h=50","34.67875671386719","-82.84536743164062"
"3","nfl","NYJ","NE","Sunday, September 22","10:00 AM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/nyj.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/ne.png&h=50","42.09092330932617","-71.26435089111328"
"3","ncaaf","ND","UGA","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/87.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/61.png&h=50","33.94982147216797","-83.37557220458984"
"3","ncaaf","SJSU","ARK","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/23.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/8.png&h=50","36.06806564331055","-94.18114471435547"
